date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2017/6/16,sh.600000,11.26783032,11.34064344,11.16771228,11.2405254,11.26783032,47351062,586081488,2,0.168487,1,-0.242324,6.470693,0.991262,2.156308,-3.148074,0
2017/6/19,sh.600000,11.24962704,11.31333852,11.1950172,11.2860336,11.2405254,32941278,407834848,2,0.117213,1,0.404852,6.49689,0.995275,2.165038,-3.16082,0
2017/6/20,sh.600000,11.29513524,11.32244016,11.12220408,11.18591556,11.2860336,44645196,548932352,2,0.158858,1,-0.887094,6.439256,0.986446,2.145832,-3.13278,0
2017/6/21,sh.600000,11.2860336,11.2860336,11.15861064,11.23142376,11.18591556,34000062,418820224,2,0.12098,1,0.406836,6.465453,0.990459,2.154562,-3.145525,0
2017/6/22,sh.600000,11.22232212,11.68650576,11.18591556,11.44076148,11.23142376,110259441,1392278624,2,0.39233,1,1.863854,6.58596,1.00892,2.19472,-3.204153,0
2017/6/23,sh.600000,11.4225582,11.5135746,11.24962704,11.50447296,11.44076148,68579079,858095952,2,0.244021,1,0.556887,6.622636,1.014539,2.206942,-3.221997,0
2017/6/26,sh.600000,11.50447296,11.66830248,11.4225582,11.50447296,11.50447296,60509162,766551264,2,0.215306,1,0,6.622636,1.014539,2.206942,-3.221997,0
2017/6/27,sh.600000,11.50447296,11.58638772,11.40435492,11.5590828,11.50447296,46687475,589020016,2,0.166125,1,0.474679,6.654073,1.019354,2.217418,-3.237291,0
2017/6/28,sh.600000,11.52267624,11.75021724,11.4680664,11.64099756,11.5590828,75349557,963202800,2,0.268112,1,0.708663,6.701227,1.026578,2.233132,-3.260232,0
2017/6/29,sh.600000,11.65920084,11.70470904,11.5590828,11.61369264,11.64099756,38994542,497489968,2,0.138752,1,-0.234556,6.685509,1.02417,2.227894,-3.252585,0
2017/6/30,sh.600000,11.5590828,11.58638772,11.45896476,11.5135746,11.61369264,36566479,462244016,2,0.130112,1,-0.862074,6.627875,1.015341,2.208688,-3.224546,0
2017/7/3,sh.600000,11.50447296,11.5135746,11.34974508,11.43165984,11.5135746,38778949,486264672,2,0.137985,1,-0.711456,6.580721,1.008118,2.192974,-3.201604,0
2017/7/4,sh.600000,11.4225582,11.44986312,11.29513524,11.4225582,11.43165984,36659128,458434432,2,0.130442,1,-0.07962,6.575481,1.007315,2.191228,-3.199055,0
2017/7/5,sh.600000,11.37705,11.5135746,11.34974508,11.48626968,11.4225582,26470507,332542464,2,0.094188,1,0.557767,6.612157,1.012933,2.20345,-3.216899,0
2017/7/6,sh.600000,11.48626968,11.57728608,11.38615164,11.52267624,11.48626968,37414241,471582096,2,0.133129,1,0.316957,6.633115,1.016144,2.210434,-3.227095,0
2017/7/7,sh.600000,11.48626968,11.54998116,11.4225582,11.4680664,11.52267624,24667294,311101536,2,0.087772,1,-0.473929,6.601678,1.011328,2.199958,-3.2118,0
2017/7/10,sh.600000,11.45896476,11.50447296,11.39525328,11.40435492,11.4680664,26411530,331940512,2,0.093979,1,-0.555561,6.565002,1.00571,2.187736,-3.193957,0
2017/7/11,sh.600000,11.38615164,11.77752216,11.38615164,11.6500992,11.40435492,96835349,1238626608,2,0.344564,1,2.154832,6.706467,1.027381,2.234878,-3.262781,0
2017/7/12,sh.600000,11.6500992,11.88674184,11.59548936,11.70470904,11.6500992,80469025,1039614032,2,0.286328,1,0.468746,6.737903,1.032197,2.245354,-3.278076,0
2017/7/13,sh.600000,11.66830248,12.09607956,11.62279428,12.07787628,11.70470904,110219238,1436784304,2,0.392187,1,3.188187,6.95272,1.065105,2.31694,-3.382587,0
2017/7/14,sh.600000,12.14158776,12.5602632,12.14158776,12.36912876,12.07787628,146865370,1991795312,2,0.522583,1,2.411452,7.120382,1.09079,2.372812,-3.464156,0
2017/7/17,sh.600000,12.39643368,12.76049928,12.08697792,12.52385664,12.36912876,178661221,2448349168,2,0.63572,1,1.25092,7.209452,1.104434,2.402494,-3.50749,0
2017/7/18,sh.600000,12.4237386,12.48745008,12.1961976,12.3327222,12.52385664,69895876,946717552,2,0.248706,1,-1.526163,7.099424,1.087579,2.365828,-3.45396,0
2017/7/19,sh.600000,12.34182384,12.54205992,12.26901072,12.46014516,12.3327222,66108709,900014400,2,0.235231,1,1.033206,7.172776,1.098816,2.390272,-3.489647,0
2017/7/20,sh.600000,12.44194188,12.4692468,12.31451892,12.39643368,12.46014516,40017492,544175216,2,0.142392,1,-0.51132,7.1361,1.093197,2.37805,-3.471803,0
2017/7/21,sh.600000,12.38733204,12.40553532,12.17799432,12.2417058,12.39643368,52272375,702999232,2,0.185998,1,-1.248165,7.04703,1.079553,2.348368,-3.42847,0
2017/7/24,sh.600000,12.2417058,12.50565336,12.15979104,12.44194188,12.2417058,65820954,892033680,2,0.234207,1,1.63569,7.162297,1.097211,2.38678,-3.484549,0
2017/7/25,sh.600000,12.39643368,12.514755,12.20529924,12.29631564,12.44194188,58478099,795769072,2,0.208079,1,-1.170445,7.078466,1.084368,2.358844,-3.443764,0
2017/7/26,sh.600000,12.2417058,12.4692468,12.15979104,12.17799432,12.29631564,57495388,775489072,2,0.204583,1,-0.962251,7.010354,1.073934,2.336146,-3.410626,0
2017/7/27,sh.600000,12.17799432,12.25990908,12.08697792,12.17799432,12.17799432,33612097,449548320,2,0.1196,1,0,7.010354,1.073934,2.336146,-3.410626,0
2017/7/28,sh.600000,12.16889268,12.27811236,12.1051812,12.25990908,12.17799432,24954961,334111568,2,0.088796,1,0.672647,7.057509,1.081158,2.35186,-3.433568,0
2017/7/31,sh.600000,12.2417058,12.30541728,12.11428284,12.15979104,12.25990908,45083081,602638880,2,0.160417,1,-0.816634,6.999875,1.072329,2.332654,-3.405528,0
2017/8/1,sh.600000,12.21440088,12.27811236,12.12338448,12.22350252,12.15979104,64198064,860914608,2,0.228432,1,0.523957,7.036551,1.077947,2.344876,-3.423371,0
2017/8/2,sh.600000,12.23260416,12.3782304,12.18709596,12.23260416,12.22350252,61644148,830433616,2,0.219345,1,0.074455,7.04179,1.07875,2.346622,-3.42592,0
2017/8/3,sh.600000,12.21440088,12.21440088,11.86853856,11.90494512,12.23260416,78581867,1036842144,2,0.279613,1,-2.678569,6.853171,1.049855,2.283766,-3.334155,0
2017/8/4,sh.600000,11.91404676,11.9231484,11.6956074,11.71381068,11.90494512,63181971,818014672,2,0.224817,1,-1.605505,6.743143,1.032999,2.2471,-3.280625,0
2017/8/7,sh.600000,11.71381068,11.7866238,11.67740412,11.76842052,11.71381068,29528429,380518688,2,0.105069,1,0.466204,6.774579,1.037815,2.257576,-3.295919,0
2017/8/8,sh.600000,11.75021724,11.76842052,11.67740412,11.71381068,11.76842052,23570298,303469936,2,0.083869,1,-0.46404,6.743143,1.032999,2.2471,-3.280625,0
2017/8/9,sh.600000,11.68650576,11.72291232,11.604591,11.61369264,11.71381068,32303821,413575792,2,0.114945,1,-0.854698,6.685509,1.02417,2.227894,-3.252585,0
2017/8/10,sh.600000,11.59548936,11.72291232,11.5590828,11.64099756,11.61369264,44056044,563372048,2,0.156762,1,0.235108,6.701227,1.026578,2.233132,-3.260232,0
2017/8/11,sh.600000,11.57728608,11.58638772,11.34064344,11.54087952,11.64099756,88890056,1118537328,2,0.316292,1,-0.860044,6.643594,1.017749,2.213926,-3.232193,0
2017/8/14,sh.600000,11.48626968,11.49537132,11.39525328,11.43165984,11.54087952,45562027,572465232,2,0.162121,1,-0.946371,6.580721,1.008118,2.192974,-3.201604,0
2017/8/15,sh.600000,11.44986312,11.61369264,11.43165984,11.45896476,11.43165984,62591905,792887776,2,0.222717,1,0.238851,6.596439,1.010525,2.198212,-3.209251,0
2017/8/16,sh.600000,11.43165984,11.43165984,11.34974508,11.36794836,11.45896476,33886531,423706576,2,0.120576,1,-0.794284,6.544045,1.002499,2.180752,-3.183761,0
2017/8/17,sh.600000,11.36794836,11.4225582,11.34974508,11.40435492,11.36794836,39091156,488847376,2,0.139096,1,0.320256,6.565002,1.00571,2.187736,-3.193957,0
2017/8/18,sh.600000,11.37705,11.44076148,11.34064344,11.38615164,11.40435492,35976632,450071392,2,0.128014,1,-0.159613,6.554524,1.004104,2.184244,-3.188859,0
2017/8/21,sh.600000,11.37705,11.44076148,11.34064344,11.38615164,11.38615164,33810237,422478336,2,0.120305,1,0,6.554524,1.004104,2.184244,-3.188859,0
2017/8/22,sh.600000,11.38615164,11.40435492,11.29513524,11.31333852,11.38615164,58829999,731959984,2,0.209331,1,-0.639488,6.512608,0.997683,2.170276,-3.168467,0
2017/8/23,sh.600000,11.32244016,11.52267624,11.29513524,11.44076148,11.31333852,96871587,1215804704,2,0.344693,1,1.126302,6.58596,1.00892,2.19472,-3.204153,0
2017/8/24,sh.600000,11.44986312,11.52267624,11.3315418,11.34974508,11.44076148,62153175,779043376,2,0.221156,1,-0.79554,6.533566,1.000894,2.17726,-3.178663,0
2017/8/25,sh.600000,11.34974508,11.6500992,11.34974508,11.63189592,11.34974508,145590666,1842766912,2,0.518047,1,2.485962,6.695988,1.025776,2.231386,-3.257683,0
2017/8/28,sh.600000,11.67740412,11.79572544,11.604591,11.73201396,11.63189592,104113170,1339965984,2,0.37046,1,0.860725,6.753622,1.034605,2.250592,-3.285723,0
2017/8/29,sh.600000,11.6956074,11.81392872,11.62279428,11.79572544,11.73201396,60063956,772995360,2,0.213722,1,0.543054,6.790298,1.040223,2.262814,-3.303566,0
2017/8/30,sh.600000,11.75021724,11.81392872,11.66830248,11.71381068,11.79572544,60479990,779708160,2,0.215202,1,-0.694446,6.637344,1.012985,2.233046,-2.819094,0
2017/8/31,sh.600000,11.67740412,11.68650576,11.5135746,11.56818444,11.71381068,44790313,570138144,2,0.159375,1,-1.2432,6.554829,1.000392,2.205285,-2.784047,0
2017/9/1,sh.600000,11.54087952,11.71381068,11.54087952,11.62279428,11.56818444,39264131,501796400,2,0.139711,1,0.472073,6.585772,1.005114,2.215696,-2.79719,0
2017/9/4,sh.600000,11.63189592,11.68650576,11.5135746,11.63189592,11.62279428,35667447,454951472,2,0.126913,1,0.078303,6.883686,1.050582,2.315925,-2.923724,0
2017/9/5,sh.600000,11.63189592,11.91404676,11.63189592,11.85943692,11.63189592,73493027,954528912,2,0.261506,1,1.956182,7.018343,1.071133,2.361228,-2.980917,0
2017/9/6,sh.600000,11.82303036,11.8776402,11.7411156,11.79572544,11.85943692,33823576,438219616,2,0.120352,1,-0.537219,6.980639,1.065378,2.348543,-2.964903,0
2017/9/7,sh.600000,11.77752216,11.85033528,11.66830248,11.6956074,11.79572544,38224782,494212416,2,0.136013,1,-0.848763,6.92139,1.056336,2.32861,-2.939738,0
2017/9/8,sh.600000,11.6956074,11.94135168,11.67740412,11.85943692,11.6956074,64778087,842285792,2,0.230496,1,1.400773,7.018343,1.071133,2.361228,-2.980917,0
2017/9/11,sh.600000,11.9686566,11.9686566,11.7866238,11.82303036,11.85943692,52234735,683194000,2,0.185864,1,-0.306984,6.996798,1.067845,2.35398,-2.971766,0
2017/9/12,sh.600000,11.832132,11.86853856,11.75021724,11.86853856,11.82303036,51012322,661471546,2,0.181514,1,0.384913,7.02373,1.071955,2.363041,-2.983205,0
2017/9/13,sh.600000,11.84123364,11.84123364,11.70470904,11.71381068,11.86853856,31972897,412327510,2,0.113767,1,-1.303681,6.932163,1.05798,2.332234,-2.944313,0
2017/9/14,sh.600000,11.72291232,11.81392872,11.65920084,11.6956074,11.71381068,24160832,311079246,2,0.08597,1,-0.155396,6.92139,1.056336,2.32861,-2.939738,0
2017/9/15,sh.600000,11.66830248,11.70470904,11.604591,11.67740412,11.6956074,24874312,318464945,2,0.088509,1,-0.155646,6.910618,1.054692,2.324985,-2.935162,0
2017/9/18,sh.600000,11.66830248,11.79572544,11.6500992,11.75021724,11.67740412,35747529,461032051,2,0.127198,1,0.623538,6.953708,1.061268,2.339483,-2.953464,0
2017/9/19,sh.600000,11.76842052,11.7866238,11.66830248,11.7411156,11.75021724,30170124,388627660,2,0.107353,1,-0.077461,6.948322,1.060446,2.33767,-2.951176,0
2017/9/20,sh.600000,11.72291232,11.76842052,11.67740412,11.72291232,11.7411156,19867148,255856510,2,0.070692,1,-0.155035,6.937549,1.058802,2.334046,-2.946601,0
2017/9/21,sh.600000,11.70470904,11.7866238,11.67740412,11.71381068,11.72291232,20140268,259643727,2,0.071664,1,-0.077642,6.932163,1.05798,2.332234,-2.944313,0
2017/9/22,sh.600000,11.68650576,11.75931888,11.64099756,11.73201396,11.71381068,24192687,311178548,2,0.086083,1,0.155404,6.942935,1.059624,2.335858,-2.948889,0
2017/9/25,sh.600000,11.73201396,11.7866238,11.56818444,11.77752216,11.73201396,50687628,650703773,2,0.180359,1,0.387892,6.969867,1.063734,2.344919,-2.960327,0
2017/9/26,sh.600000,11.73201396,11.76842052,11.6956074,11.70470904,11.77752216,22163311,285364898,2,0.078862,1,-0.618237,6.926776,1.057158,2.330422,-2.942025,0
2017/9/27,sh.600000,11.67740412,11.75021724,11.61369264,11.6956074,11.70470904,26374752,339097277,2,0.093848,1,-0.077755,6.92139,1.056336,2.32861,-2.939738,0
2017/9/28,sh.600000,11.6956074,11.72291232,11.62279428,11.68650576,11.6956074,24124934,309223171,2,0.085842,1,-0.077823,6.916004,1.055514,2.326798,-2.93745,0
2017/9/29,sh.600000,11.66830248,11.75021724,11.65920084,11.71381068,11.68650576,19822263,255341342,2,0.070532,1,0.233643,6.932163,1.05798,2.332234,-2.944313,0
2017/10/9,sh.600000,12.07787628,12.09607956,11.832132,11.86853856,11.71381068,52149081,684274104,2,0.185559,1,1.320902,7.02373,1.071955,2.363041,-2.983205,0
2017/10/10,sh.600000,11.8776402,11.9231484,11.81392872,11.9231484,11.86853856,27493986,359114767,2,0.09783,1,0.460126,7.056048,1.076887,2.373913,-2.996931,0
2017/10/11,sh.600000,11.90494512,11.93225004,11.85943692,11.88674184,11.9231484,18706308,244440298,2,0.066562,1,-0.305343,7.034502,1.073599,2.366665,-2.98778,0
2017/10/12,sh.600000,11.8776402,11.91404676,11.80482708,11.8776402,11.88674184,17125284,223204024,2,0.060936,1,-0.076571,7.029116,1.072777,2.364853,-2.985492,0
2017/10/13,sh.600000,11.84123364,11.90494512,11.75931888,11.77752216,11.8776402,20857578,271308478,2,0.074216,1,-0.842916,6.969867,1.063734,2.344919,-2.960327,0
2017/10/16,sh.600000,11.81392872,11.88674184,11.77752216,11.86853856,11.77752216,23611164,307206532,2,0.084014,1,0.772801,7.02373,1.071955,2.363041,-2.983205,0
2017/10/17,sh.600000,11.86853856,11.88674184,11.77752216,11.82303036,11.86853856,14692320,190770505,2,0.052279,1,-0.383437,6.996798,1.067845,2.35398,-2.971766,0
2017/10/18,sh.600000,11.82303036,11.9231484,11.76842052,11.89584348,11.82303036,45458736,592125606,2,0.161753,1,0.615858,7.039889,1.074421,2.368477,-2.990068,0
2017/10/19,sh.600000,11.85943692,11.97775824,11.81392872,11.95045332,11.89584348,52881168,690607546,2,0.188164,1,0.45907,7.072206,1.079353,2.37935,-3.003794,0
2017/10/20,sh.600000,11.91404676,11.9231484,11.84123364,11.84123364,11.95045332,17228409,224781272,2,0.061303,1,-0.913937,7.007571,1.069489,2.357604,-2.976341,0
2017/10/23,sh.600000,11.85033528,11.85943692,11.67740412,11.68650576,11.84123364,31563834,406941717,2,0.112312,1,-1.306688,6.916004,1.055514,2.326798,-2.93745,0
2017/10/24,sh.600000,11.68650576,11.7866238,11.66830248,11.70470904,11.68650576,27236042,350864968,2,0.096912,1,0.155759,6.926776,1.057158,2.330422,-2.942025,0
2017/10/25,sh.600000,11.70470904,11.77752216,11.66830248,11.7411156,11.70470904,20743829,267109744,2,0.073812,1,0.311042,6.948322,1.060446,2.33767,-2.951176,0
2017/10/26,sh.600000,11.71381068,11.72291232,11.63189592,11.66830248,11.7411156,25275166,324110141,2,0.089935,1,-0.620155,6.905231,1.05387,2.323173,-2.932875,0
2017/10/27,sh.600000,11.6956074,11.77752216,11.66830248,11.6956074,11.66830248,32673820,420972314,2,0.116261,1,0.234015,6.92139,1.056336,2.32861,-2.939738,0
2017/10/30,sh.600000,11.68650576,11.68650576,11.45896476,11.5590828,11.6956074,74713617,947820344,2,0.265849,1,-1.16732,6.863898,0.962145,2.264271,-2.00236,0
2017/10/31,sh.600000,11.4680664,11.52267624,11.44986312,11.47716804,11.5590828,20120724,253737598,2,0.071594,1,-0.708663,6.815256,0.955326,2.248225,-1.98817,0
2017/11/1,sh.600000,11.49537132,11.57728608,11.40435492,11.41345656,11.47716804,35368712,446287606,2,0.12585,1,-0.555113,6.777423,0.950023,2.235744,-1.977134,0
2017/11/2,sh.600000,11.39525328,11.44076148,11.31333852,11.40435492,11.41345656,48267038,602955872,2,0.171746,1,-0.079747,6.772019,0.949266,2.233962,-1.975557,0
2017/11/3,sh.600000,11.40435492,11.4680664,11.31333852,11.44986312,11.40435492,32848169,411198265,2,0.116882,1,0.399044,6.799042,0.953054,2.242876,-1.98344,0
2017/11/6,sh.600000,11.43165984,11.43165984,11.3315418,11.34974508,11.44986312,20016827,249788208,2,0.071225,1,-0.874401,6.739591,0.94472,2.223264,-1.966097,0
2017/11/7,sh.600000,11.36794836,11.4680664,11.29513524,11.41345656,11.34974508,38677337,482986126,2,0.137623,1,0.561345,6.777423,0.950023,2.235744,-1.977134,0
2017/11/8,sh.600000,11.41345656,11.54087952,11.36794836,11.44986312,11.41345656,37134146,468242270,2,0.132132,1,0.318979,6.799042,0.953054,2.242876,-1.98344,0
2017/11/9,sh.600000,11.44076148,11.49537132,11.40435492,11.4225582,11.44986312,17463373,219541345,2,0.062139,1,-0.238472,6.782828,0.950781,2.237527,-1.97871,0
2017/11/10,sh.600000,11.41345656,11.49537132,11.34064344,11.49537132,11.4225582,49925359,626756843,2,0.177647,1,0.63745,6.826065,0.956842,2.251791,-1.991324,0
2017/11/13,sh.600000,11.5135746,11.6956074,11.49537132,11.6500992,11.49537132,78009337,996962275,2,0.277576,1,1.346002,6.917944,0.969721,2.2821,-2.018127,0
2017/11/14,sh.600000,11.61369264,11.62279428,11.44986312,11.4680664,11.6500992,33754928,426955935,2,0.120108,1,-1.562499,6.809851,0.954569,2.246442,-1.986594,0
2017/11/15,sh.600000,11.4680664,11.49537132,11.4225582,11.4680664,11.4680664,28076530,353327083,2,0.099903,1,0,6.809851,0.954569,2.246442,-1.986594,0
2017/11/16,sh.600000,11.44076148,11.44076148,11.26783032,11.27693196,11.4680664,35680762,444238625,2,0.126961,1,-1.666667,6.696354,0.938659,2.209001,-1.953484,0
2017/11/17,sh.600000,11.26783032,11.6500992,11.26783032,11.63189592,11.27693196,109336535,1378873267,2,0.389046,1,3.147695,6.907135,0.968205,2.278534,-2.014974,0
2017/11/20,sh.600000,11.5590828,11.70470904,11.47716804,11.6956074,11.63189592,61495420,783077227,2,0.218816,1,0.547736,6.944967,0.973509,2.291014,-2.02601,0
2017/11/21,sh.600000,11.65920084,11.98685988,11.604591,11.77752216,11.6956074,116179412,1512638142,2,0.413394,1,0.700383,6.993609,0.980327,2.30706,-2.0402,0
2017/11/22,sh.600000,11.832132,12.23260416,11.832132,12.04146972,11.77752216,114576266,1513356223,2,0.40769,1,2.241113,7.150344,1.002297,2.358764,-2.085923,0
2017/11/23,sh.600000,12.05057136,12.12338448,11.75021724,11.88674184,12.04146972,81912602,1076890039,2,0.291465,1,-1.284952,7.058465,0.989418,2.328455,-2.05912,0
2017/11/24,sh.600000,11.93225004,11.99596152,11.76842052,11.91404676,11.88674184,59612483,777699709,2,0.212116,1,0.229707,7.074679,0.991691,2.333803,-2.06385,0
2017/11/27,sh.600000,11.91404676,11.94135168,11.65920084,11.9231484,11.91404676,79250273,1028510255,2,0.281992,1,0.076396,7.080083,0.992448,2.335586,-2.065427,0
2017/11/28,sh.600000,11.85943692,11.89584348,11.75931888,11.77752216,11.9231484,34031908,441466983,2,0.121094,1,-1.22138,6.993609,0.980327,2.30706,-2.0402,0
2017/11/29,sh.600000,11.7866238,11.86853856,11.65920084,11.77752216,11.77752216,41846783,540439739,2,0.148901,1,0,6.993609,0.980327,2.30706,-2.0402,0
2017/11/30,sh.600000,11.75021724,11.7866238,11.6500992,11.75021724,11.77752216,39916356,513785829,2,0.142032,1,-0.231837,6.977395,0.978054,2.301711,-2.03547,0
2017/12/1,sh.600000,11.76842052,11.7866238,11.65920084,11.75021724,11.75021724,38577445,496330241,2,0.137268,1,0,6.977395,0.978054,2.301711,-2.03547,0
2017/12/4,sh.600000,11.71381068,11.77752216,11.68650576,11.75931888,11.75021724,36479233,470155474,2,0.129802,1,0.077461,6.9828,0.978812,2.303494,-2.037047,0
2017/12/5,sh.600000,11.75931888,12.07787628,11.75021724,11.98685988,11.75931888,123796797,1623138207,2,0.440499,1,1.934985,7.117916,0.997752,2.348067,-2.076463,0
2017/12/6,sh.600000,11.94135168,11.97775824,11.75021724,11.79572544,11.98685988,43564931,566372423,2,0.155015,1,-1.594533,7.004418,0.981842,2.310626,-2.043354,0
2017/12/7,sh.600000,11.7866238,11.85943692,11.75021724,11.79572544,11.79572544,34802229,451233524,2,0.123835,1,0,7.004418,0.981842,2.310626,-2.043354,0
2017/12/8,sh.600000,11.81392872,11.82303036,11.71381068,11.76842052,11.79572544,31296221,404411517,2,0.11136,1,-0.231479,6.988205,0.979569,2.305277,-2.038624,0
2017/12/11,sh.600000,11.75931888,11.86853856,11.6956074,11.80482708,11.76842052,36649902,474566888,2,0.130409,1,0.309358,7.009823,0.9826,2.312409,-2.04493,0
2017/12/12,sh.600000,11.80482708,11.80482708,11.59548936,11.604591,11.80482708,30370097,390113096,2,0.108064,1,-1.696224,6.890921,0.965933,2.273185,-2.010244,0
2017/12/13,sh.600000,11.6500992,11.65920084,11.49537132,11.59548936,11.604591,19345338,246331123,2,0.068835,1,-0.078433,6.885516,0.965175,2.271402,-2.008667,0
2017/12/14,sh.600000,11.64099756,11.64099756,11.52267624,11.54998116,11.59548936,16141678,205219487,2,0.057436,1,-0.392466,6.858493,0.961387,2.262488,-2.000784,0
2017/12/15,sh.600000,11.54998116,11.58638772,11.47716804,11.48626968,11.54998116,16210108,205323767,2,0.057679,1,-0.551613,6.820661,0.956084,2.250008,-1.989747,0
2017/12/18,sh.600000,11.56818444,11.56818444,11.47716804,11.5135746,11.48626968,13445648,170140035,2,0.047843,1,0.237716,6.836874,0.958357,2.255356,-1.994477,0
2017/12/19,sh.600000,11.5135746,11.61369264,11.48626968,11.604591,11.5135746,18399603,233884666,2,0.06547,1,0.790517,6.890921,0.965933,2.273185,-2.010244,0
2017/12/20,sh.600000,11.61369264,11.61369264,11.4680664,11.58638772,11.604591,26639844,337603451,2,0.094791,1,-0.156866,6.880112,0.964417,2.269619,-2.00709,0
2017/12/21,sh.600000,11.53177788,11.63189592,11.4680664,11.5590828,11.58638772,21052388,267624195,2,0.074909,1,-0.235662,6.863898,0.962145,2.264271,-2.00236,0
2017/12/22,sh.600000,11.54087952,11.57728608,11.47716804,11.48626968,11.5590828,16076938,203468779,2,0.057206,1,-0.629921,6.820661,0.956084,2.250008,-1.989747,0
2017/12/25,sh.600000,11.47716804,11.54087952,11.43165984,11.45896476,11.48626968,19306662,243553698,2,0.068698,1,-0.237716,6.804447,0.953811,2.244659,-1.985017,0
2017/12/26,sh.600000,11.44076148,11.52267624,11.43165984,11.50447296,11.45896476,15225722,192219131,2,0.054177,1,0.397142,6.83147,0.957599,2.253573,-1.9929,0
2017/12/27,sh.600000,11.5135746,11.52267624,11.40435492,11.48626968,11.50447296,32731881,412197987,2,0.116468,1,-0.158231,6.820661,0.956084,2.250008,-1.989747,0
2017/12/28,sh.600000,11.4680664,11.52267624,11.40435492,11.41345656,11.48626968,23870824,300834017,2,0.084938,1,-0.633914,6.777423,0.950023,2.235744,-1.977134,0
2017/12/29,sh.600000,11.39525328,11.48626968,11.38615164,11.45896476,11.41345656,16351826,205752875,2,0.058184,1,0.398726,6.804447,0.953811,2.244659,-1.985017,0
2018/1/2,sh.600000,11.47716804,11.62279428,11.4680664,11.57728608,11.45896476,31323053,398614966,2,0.111455,1,1.032566,6.874707,0.96366,2.267837,-2.005514,0
2018/1/3,sh.600000,11.58638772,11.6500992,11.52267624,11.52267624,11.57728608,37839101,480954809,2,0.134641,1,-0.471701,6.842279,0.959114,2.257139,-1.996054,0
2018/1/4,sh.600000,11.5590828,11.58638772,11.48626968,11.52267624,11.52267624,27883804,353205838,2,0.099217,1,0,6.842279,0.959114,2.257139,-1.996054,0
2018/1/5,sh.600000,11.53177788,11.56818444,11.48626968,11.54998116,11.52267624,31026744,393058250,2,0.110401,1,0.236965,6.858493,0.961387,2.262488,-2.000784,0
2018/1/8,sh.600000,11.54998116,11.56818444,11.49537132,11.54087952,11.54998116,31389887,397842209,2,0.111693,1,-0.078797,6.861806,0.96063,2.207251,-1.999207,0
2018/1/9,sh.600000,11.54087952,11.59548936,11.52267624,11.5590828,11.54087952,26215432,332848333,2,0.093281,1,0.157725,6.872629,0.962145,2.210732,-2.00236,0
2018/1/10,sh.600000,11.5590828,11.91404676,11.54087952,11.85033528,11.5590828,90679990,1174202006,2,0.322661,1,2.51969,7.045798,0.986388,2.266435,-2.052814,0
2018/1/11,sh.600000,11.7866238,11.86853856,11.71381068,11.77752216,11.85033528,37816412,489588906,2,0.13456,1,-0.614446,7.002506,0.980327,2.25251,-2.0402,0
2018/1/12,sh.600000,11.80482708,11.832132,11.7411156,11.75021724,11.77752216,24203419,313215088,2,0.086122,1,-0.231837,6.986271,0.978054,2.247287,-2.03547,0
2018/1/15,sh.600000,11.72291232,11.90494512,11.6956074,11.85033528,11.75021724,61320680,796861091,2,0.218194,1,0.852058,7.045798,0.986388,2.266435,-2.052814,0
2018/1/16,sh.600000,11.80482708,11.88674184,11.63189592,11.7411156,11.85033528,74892652,963701144,2,0.266486,1,-0.921665,6.98086,0.977297,2.245547,-2.033894,0
2018/1/17,sh.600000,11.75021724,12.21440088,11.73201396,11.9231484,11.7411156,127132813,1675235171,2,0.452369,1,1.550394,7.08909,0.992448,2.280361,-2.065427,0
2018/1/18,sh.600000,11.95955496,12.059673,11.8776402,12.05057136,11.9231484,111608076,1465159094,2,0.397129,1,1.068698,7.164851,1.003055,2.304732,-2.0875,0
2018/1/19,sh.600000,12.13248612,12.38733204,11.99596152,12.05057136,12.05057136,171648871,2300220633,2,0.610768,1,0,7.164851,1.003055,2.304732,-2.0875,0
2018/1/22,sh.600000,11.76842052,11.9686566,11.56818444,11.62279428,12.05057136,272513808,3514775144,2,0.96967,1,-3.549844,6.91051,0.967448,2.222917,-2.013397,0
2018/1/23,sh.600000,11.604591,11.75931888,11.54087952,11.7411156,11.62279428,217827457,2791828653,2,0.775083,1,1.018004,6.98086,0.977297,2.245547,-2.033894,0
2018/1/24,sh.600000,11.80482708,12.742296,11.73201396,12.35092548,11.7411156,379653632,5099364114,2,1.3509,1,5.193799,7.343432,1.028055,2.362176,-2.13953,0
2018/1/25,sh.600000,12.32362056,12.52385664,12.15979104,12.4237386,12.35092548,176989631,2400208784,2,0.629772,1,0.589535,7.386724,1.034116,2.376102,-2.152143,0
2018/1/26,sh.600000,12.4237386,12.48745008,12.15979104,12.20529924,12.4237386,218419685,2954019925,2,0.77719,1,-1.75824,7.256847,1.015934,2.334324,-2.114303,0
2018/1/29,sh.600000,12.26901072,12.31451892,12.12338448,12.25080744,12.20529924,153783104,2065139247,2,0.547198,1,0.372858,7.283905,1.019722,2.343028,-2.122187,0
2018/1/30,sh.600000,12.2417058,12.27811236,11.91404676,11.93225004,12.25080744,107804018,1429924976,2,0.383593,1,-2.6003,7.094502,0.993206,2.282102,-2.067004,0
